File Name,Emotion,Chroma Standard Deviation,Croma Mean,MEL Standard Deviation,MEL Mean,Spectral Centroid Feature,MFCC Standard Deviation,MFCC Mean,MFCC 1st Derivative,MFCC 2nd Derivative,Root Mean Square Mean,Spectral Rolloff Mean,Spectral Rolloff Range,Zero Crossing Rate,
7561,1081_IEO_ANG_HI.wav,angry,0.115467891,0.115467891,0.115467891,0.115467891,0.115467891,0.115467891,0.115467891,0.115467891,0.115467891,0.115467891,0.115467891,0.115467891,0.115467891
7562,1081_IEO_ANG_LO.wav,angry,0.006412236,0.006412236,0.006412236,0.006412236,0.006412236,0.006412236,0.006412236,0.006412236,0.006412236,0.006412236,0.006412236,0.006412236,0.006412236
7563,1081_IEO_ANG_MD.wav,angry,0.02152706,0.02152706,0.02152706,0.02152706,0.02152706,0.02152706,0.02152706,0.02152706,0.02152706,0.02152706,0.02152706,0.02152706,0.02152706
7564,1081_IEO_DIS_HI.wav,disgust,0.00317253,0.00317253,0.00317253,0.00317253,0.00317253,0.00317253,0.00317253,0.00317253,0.00317253,0.00317253,0.00317253,0.00317253,0.00317253
7565,1081_IEO_DIS_LO.wav,disgust,0.000276594,0.000276594,0.000276594,0.000276594,0.000276594,0.000276594,0.000276594,0.000276594,0.000276594,0.000276594,0.000276594,0.000276594,0.000276594
7566,1081_IEO_DIS_MD.wav,disgust,0.002712257,0.002712257,0.002712257,0.002712257,0.002712257,0.002712257,0.002712257,0.002712257,0.002712257,0.002712257,0.002712257,0.002712257,0.002712257
7567,1081_IEO_FEA_HI.wav,fearful,0.037239413,0.037239413,0.037239413,0.037239413,0.037239413,0.037239413,0.037239413,0.037239413,0.037239413,0.037239413,0.037239413,0.037239413,0.037239413
7568,1081_IEO_FEA_LO.wav,fearful,0.000376532,0.000376532,0.000376532,0.000376532,0.000376532,0.000376532,0.000376532,0.000376532,0.000376532,0.000376532,0.000376532,0.000376532,0.000376532
7569,1081_IEO_FEA_MD.wav,fearful,0.000259901,0.000259901,0.000259901,0.000259901,0.000259901,0.000259901,0.000259901,0.000259901,0.000259901,0.000259901,0.000259901,0.000259901,0.000259901
7570,1081_IEO_HAP_HI.wav,happy,0.109348145,0.109348145,0.109348145,0.109348145,0.109348145,0.109348145,0.109348145,0.109348145,0.109348145,0.109348145,0.109348145,0.109348145,0.109348145
7571,1081_IEO_HAP_LO.wav,happy,0.002622614,0.002622614,0.002622614,0.002622614,0.002622614,0.002622614,0.002622614,0.002622614,0.002622614,0.002622614,0.002622614,0.002622614,0.002622614
7572,1081_IEO_HAP_MD.wav,happy,0.005525633,0.005525633,0.005525633,0.005525633,0.005525633,0.005525633,0.005525633,0.005525633,0.005525633,0.005525633,0.005525633,0.005525633,0.005525633
7573,1081_IEO_NEU_XX.wav,neutral,0.000290271,0.000290271,0.000290271,0.000290271,0.000290271,0.000290271,0.000290271,0.000290271,0.000290271,0.000290271,0.000290271,0.000290271,0.000290271
7574,1081_IEO_SAD_HI.wav,sad,0.000199914,0.000199914,0.000199914,0.000199914,0.000199914,0.000199914,0.000199914,0.000199914,0.000199914,0.000199914,0.000199914,0.000199914,0.000199914
7575,1081_IEO_SAD_LO.wav,sad,0.000228274,0.000228274,0.000228274,0.000228274,0.000228274,0.000228274,0.000228274,0.000228274,0.000228274,0.000228274,0.000228274,0.000228274,0.000228274
7576,1081_IEO_SAD_MD.wav,sad,0.000132234,0.000132234,0.000132234,0.000132234,0.000132234,0.000132234,0.000132234,0.000132234,0.000132234,0.000132234,0.000132234,0.000132234,0.000132234
7577,1081_IOM_ANG_XX.wav,angry,0.053450409,0.053450409,0.053450409,0.053450409,0.053450409,0.053450409,0.053450409,0.053450409,0.053450409,0.053450409,0.053450409,0.053450409,0.053450409
7578,1081_IOM_DIS_XX.wav,disgust,0.008481031,0.008481031,0.008481031,0.008481031,0.008481031,0.008481031,0.008481031,0.008481031,0.008481031,0.008481031,0.008481031,0.008481031,0.008481031
7579,1081_IOM_FEA_XX.wav,fearful,0.000411704,0.000411704,0.000411704,0.000411704,0.000411704,0.000411704,0.000411704,0.000411704,0.000411704,0.000411704,0.000411704,0.000411704,0.000411704
7580,1081_IOM_HAP_XX.wav,happy,0.005299317,0.005299317,0.005299317,0.005299317,0.005299317,0.005299317,0.005299317,0.005299317,0.005299317,0.005299317,0.005299317,0.005299317,0.005299317
7581,1081_IOM_NEU_XX.wav,neutral,0.00058859,0.00058859,0.00058859,0.00058859,0.00058859,0.00058859,0.00058859,0.00058859,0.00058859,0.00058859,0.00058859,0.00058859,0.00058859
7582,1081_IOM_SAD_XX.wav,sad,0.000347063,0.000347063,0.000347063,0.000347063,0.000347063,0.000347063,0.000347063,0.000347063,0.000347063,0.000347063,0.000347063,0.000347063,0.000347063
7583,1081_ITH_ANG_XX.wav,angry,0.086640245,0.086640245,0.086640245,0.086640245,0.086640245,0.086640245,0.086640245,0.086640245,0.086640245,0.086640245,0.086640245,0.086640245,0.086640245
7584,1081_ITH_DIS_XX.wav,disgust,0.000368381,0.000368381,0.000368381,0.000368381,0.000368381,0.000368381,0.000368381,0.000368381,0.000368381,0.000368381,0.000368381,0.000368381,0.000368381
7585,1081_ITH_FEA_XX.wav,fearful,0.000531226,0.000531226,0.000531226,0.000531226,0.000531226,0.000531226,0.000531226,0.000531226,0.000531226,0.000531226,0.000531226,0.000531226,0.000531226
7586,1081_ITH_HAP_XX.wav,happy,0.026903359,0.026903359,0.026903359,0.026903359,0.026903359,0.026903359,0.026903359,0.026903359,0.026903359,0.026903359,0.026903359,0.026903359,0.026903359
7587,1081_ITH_NEU_XX.wav,neutral,0.000640241,0.000640241,0.000640241,0.000640241,0.000640241,0.000640241,0.000640241,0.000640241,0.000640241,0.000640241,0.000640241,0.000640241,0.000640241
7588,1081_ITH_SAD_XX.wav,sad,0.000327752,0.000327752,0.000327752,0.000327752,0.000327752,0.000327752,0.000327752,0.000327752,0.000327752,0.000327752,0.000327752,0.000327752,0.000327752
7589,1081_ITS_ANG_XX.wav,angry,0.01539704,0.01539704,0.01539704,0.01539704,0.01539704,0.01539704,0.01539704,0.01539704,0.01539704,0.01539704,0.01539704,0.01539704,0.01539704
7590,1081_ITS_DIS_XX.wav,disgust,0.001931683,0.001931683,0.001931683,0.001931683,0.001931683,0.001931683,0.001931683,0.001931683,0.001931683,0.001931683,0.001931683,0.001931683,0.001931683
7591,1081_ITS_FEA_XX.wav,fearful,0.001440515,0.001440515,0.001440515,0.001440515,0.001440515,0.001440515,0.001440515,0.001440515,0.001440515,0.001440515,0.001440515,0.001440515,0.001440515
7592,1081_ITS_HAP_XX.wav,happy,0.192667804,0.192667804,0.192667804,0.192667804,0.192667804,0.192667804,0.192667804,0.192667804,0.192667804,0.192667804,0.192667804,0.192667804,0.192667804
7593,1081_ITS_NEU_XX.wav,neutral,0.000525083,0.000525083,0.000525083,0.000525083,0.000525083,0.000525083,0.000525083,0.000525083,0.000525083,0.000525083,0.000525083,0.000525083,0.000525083
7594,1081_ITS_SAD_XX.wav,sad,0.00023489,0.00023489,0.00023489,0.00023489,0.00023489,0.00023489,0.00023489,0.00023489,0.00023489,0.00023489,0.00023489,0.00023489,0.00023489
7595,1081_IWL_ANG_XX.wav,angry,0.038622606,0.038622606,0.038622606,0.038622606,0.038622606,0.038622606,0.038622606,0.038622606,0.038622606,0.038622606,0.038622606,0.038622606,0.038622606
7596,1081_IWL_DIS_XX.wav,disgust,0.00470987,0.00470987,0.00470987,0.00470987,0.00470987,0.00470987,0.00470987,0.00470987,0.00470987,0.00470987,0.00470987,0.00470987,0.00470987
7597,1081_IWL_FEA_XX.wav,fearful,0.000540106,0.000540106,0.000540106,0.000540106,0.000540106,0.000540106,0.000540106,0.000540106,0.000540106,0.000540106,0.000540106,0.000540106,0.000540106
7598,1081_IWL_HAP_XX.wav,happy,0.026259129,0.026259129,0.026259129,0.026259129,0.026259129,0.026259129,0.026259129,0.026259129,0.026259129,0.026259129,0.026259129,0.026259129,0.026259129
7599,1081_IWL_NEU_XX.wav,neutral,0.000724047,0.000724047,0.000724047,0.000724047,0.000724047,0.000724047,0.000724047,0.000724047,0.000724047,0.000724047,0.000724047,0.000724047,0.000724047
7600,1081_IWL_SAD_XX.wav,sad,0.00028277,0.00028277,0.00028277,0.00028277,0.00028277,0.00028277,0.00028277,0.00028277,0.00028277,0.00028277,0.00028277,0.00028277,0.00028277
7601,1081_IWW_ANG_XX.wav,angry,0.021373703,0.021373703,0.021373703,0.021373703,0.021373703,0.021373703,0.021373703,0.021373703,0.021373703,0.021373703,0.021373703,0.021373703,0.021373703
7602,1081_IWW_DIS_XX.wav,disgust,0.002006288,0.002006288,0.002006288,0.002006288,0.002006288,0.002006288,0.002006288,0.002006288,0.002006288,0.002006288,0.002006288,0.002006288,0.002006288
7603,1081_IWW_FEA_XX.wav,fearful,0.000327126,0.000327126,0.000327126,0.000327126,0.000327126,0.000327126,0.000327126,0.000327126,0.000327126,0.000327126,0.000327126,0.000327126,0.000327126
7604,1081_IWW_HAP_XX.wav,happy,0.005508257,0.005508257,0.005508257,0.005508257,0.005508257,0.005508257,0.005508257,0.005508257,0.005508257,0.005508257,0.005508257,0.005508257,0.005508257
7605,1081_IWW_NEU_XX.wav,neutral,0.000546967,0.000546967,0.000546967,0.000546967,0.000546967,0.000546967,0.000546967,0.000546967,0.000546967,0.000546967,0.000546967,0.000546967,0.000546967
7606,1081_IWW_SAD_XX.wav,sad,0.000245363,0.000245363,0.000245363,0.000245363,0.000245363,0.000245363,0.000245363,0.000245363,0.000245363,0.000245363,0.000245363,0.000245363,0.000245363
7607,1081_MTI_ANG_XX.wav,angry,0.074781475,0.074781475,0.074781475,0.074781475,0.074781475,0.074781475,0.074781475,0.074781475,0.074781475,0.074781475,0.074781475,0.074781475,0.074781475
7608,1081_MTI_DIS_XX.wav,disgust,0.002040328,0.002040328,0.002040328,0.002040328,0.002040328,0.002040328,0.002040328,0.002040328,0.002040328,0.002040328,0.002040328,0.002040328,0.002040328
7609,1081_MTI_FEA_XX.wav,fearful,0.001204848,0.001204848,0.001204848,0.001204848,0.001204848,0.001204848,0.001204848,0.001204848,0.001204848,0.001204848,0.001204848,0.001204848,0.001204848
7610,1081_MTI_HAP_XX.wav,happy,0.014834482,0.014834482,0.014834482,0.014834482,0.014834482,0.014834482,0.014834482,0.014834482,0.014834482,0.014834482,0.014834482,0.014834482,0.014834482
7611,1081_MTI_NEU_XX.wav,neutral,0.00088213,0.00088213,0.00088213,0.00088213,0.00088213,0.00088213,0.00088213,0.00088213,0.00088213,0.00088213,0.00088213,0.00088213,0.00088213
7612,1081_MTI_SAD_XX.wav,sad,0.000566543,0.000566543,0.000566543,0.000566543,0.000566543,0.000566543,0.000566543,0.000566543,0.000566543,0.000566543,0.000566543,0.000566543,0.000566543
7613,1081_TAI_ANG_XX.wav,angry,0.03678618,0.03678618,0.03678618,0.03678618,0.03678618,0.03678618,0.03678618,0.03678618,0.03678618,0.03678618,0.03678618,0.03678618,0.03678618
7614,1081_TAI_DIS_XX.wav,disgust,0.000579336,0.000579336,0.000579336,0.000579336,0.000579336,0.000579336,0.000579336,0.000579336,0.000579336,0.000579336,0.000579336,0.000579336,0.000579336
7615,1081_TAI_FEA_XX.wav,fearful,0.003236866,0.003236866,0.003236866,0.003236866,0.003236866,0.003236866,0.003236866,0.003236866,0.003236866,0.003236866,0.003236866,0.003236866,0.003236866
7616,1081_TAI_HAP_XX.wav,happy,0.075272521,0.075272521,0.075272521,0.075272521,0.075272521,0.075272521,0.075272521,0.075272521,0.075272521,0.075272521,0.075272521,0.075272521,0.075272521
7617,1081_TAI_NEU_XX.wav,neutral,0.000974707,0.000974707,0.000974707,0.000974707,0.000974707,0.000974707,0.000974707,0.000974707,0.000974707,0.000974707,0.000974707,0.000974707,0.000974707
7618,1081_TAI_SAD_XX.wav,sad,0.000590687,0.000590687,0.000590687,0.000590687,0.000590687,0.000590687,0.000590687,0.000590687,0.000590687,0.000590687,0.000590687,0.000590687,0.000590687
7619,1081_TIE_ANG_XX.wav,angry,0.020057911,0.020057911,0.020057911,0.020057911,0.020057911,0.020057911,0.020057911,0.020057911,0.020057911,0.020057911,0.020057911,0.020057911,0.020057911
7620,1081_TIE_DIS_XX.wav,disgust,0.001540423,0.001540423,0.001540423,0.001540423,0.001540423,0.001540423,0.001540423,0.001540423,0.001540423,0.001540423,0.001540423,0.001540423,0.001540423
7621,1081_TIE_FEA_XX.wav,fearful,0.000366291,0.000366291,0.000366291,0.000366291,0.000366291,0.000366291,0.000366291,0.000366291,0.000366291,0.000366291,0.000366291,0.000366291,0.000366291
7622,1081_TIE_HAP_XX.wav,happy,0.003301671,0.003301671,0.003301671,0.003301671,0.003301671,0.003301671,0.003301671,0.003301671,0.003301671,0.003301671,0.003301671,0.003301671,0.003301671
7623,1081_TIE_NEU_XX.wav,neutral,0.000877432,0.000877432,0.000877432,0.000877432,0.000877432,0.000877432,0.000877432,0.000877432,0.000877432,0.000877432,0.000877432,0.000877432,0.000877432
7624,1081_TIE_SAD_XX.wav,sad,0.000173298,0.000173298,0.000173298,0.000173298,0.000173298,0.000173298,0.000173298,0.000173298,0.000173298,0.000173298,0.000173298,0.000173298,0.000173298
7625,1081_TSI_ANG_XX.wav,angry,0.210219027,0.210219027,0.210219027,0.210219027,0.210219027,0.210219027,0.210219027,0.210219027,0.210219027,0.210219027,0.210219027,0.210219027,0.210219027
7626,1081_TSI_DIS_XX.wav,disgust,0.001419831,0.001419831,0.001419831,0.001419831,0.001419831,0.001419831,0.001419831,0.001419831,0.001419831,0.001419831,0.001419831,0.001419831,0.001419831
7627,1081_TSI_FEA_XX.wav,fearful,0.001676951,0.001676951,0.001676951,0.001676951,0.001676951,0.001676951,0.001676951,0.001676951,0.001676951,0.001676951,0.001676951,0.001676951,0.001676951
7628,1081_TSI_HAP_XX.wav,happy,0.012304335,0.012304335,0.012304335,0.012304335,0.012304335,0.012304335,0.012304335,0.012304335,0.012304335,0.012304335,0.012304335,0.012304335,0.012304335
7629,1081_TSI_NEU_XX.wav,neutral,0.001129435,0.001129435,0.001129435,0.001129435,0.001129435,0.001129435,0.001129435,0.001129435,0.001129435,0.001129435,0.001129435,0.001129435,0.001129435
7630,1081_TSI_SAD_XX.wav,sad,0.000113224,0.000113224,0.000113224,0.000113224,0.000113224,0.000113224,0.000113224,0.000113224,0.000113224,0.000113224,0.000113224,0.000113224,0.000113224
7631,1081_WSI_ANG_XX.wav,angry,0.001066859,0.001066859,0.001066859,0.001066859,0.001066859,0.001066859,0.001066859,0.001066859,0.001066859,0.001066859,0.001066859,0.001066859,0.001066859
7632,1081_WSI_DIS_XX.wav,disgust,0.000463081,0.000463081,0.000463081,0.000463081,0.000463081,0.000463081,0.000463081,0.000463081,0.000463081,0.000463081,0.000463081,0.000463081,0.000463081
7633,1081_WSI_FEA_XX.wav,fearful,0.004492455,0.004492455,0.004492455,0.004492455,0.004492455,0.004492455,0.004492455,0.004492455,0.004492455,0.004492455,0.004492455,0.004492455,0.004492455
7634,1081_WSI_HAP_XX.wav,happy,0.017576723,0.017576723,0.017576723,0.017576723,0.017576723,0.017576723,0.017576723,0.017576723,0.017576723,0.017576723,0.017576723,0.017576723,0.017576723
7635,1081_WSI_NEU_XX.wav,neutral,0.000680245,0.000680245,0.000680245,0.000680245,0.000680245,0.000680245,0.000680245,0.000680245,0.000680245,0.000680245,0.000680245,0.000680245,0.000680245
7636,1081_WSI_SAD_XX.wav,sad,0.00024326,0.00024326,0.00024326,0.00024326,0.00024326,0.00024326,0.00024326,0.00024326,0.00024326,0.00024326,0.00024326,0.00024326,0.00024326
7637,1082_DFA_ANG_XX.wav,angry,0.008829751,0.008829751,0.008829751,0.008829751,0.008829751,0.008829751,0.008829751,0.008829751,0.008829751,0.008829751,0.008829751,0.008829751,0.008829751
7638,1082_DFA_DIS_XX.wav,disgust,0.003671644,0.003671644,0.003671644,0.003671644,0.003671644,0.003671644,0.003671644,0.003671644,0.003671644,0.003671644,0.003671644,0.003671644,0.003671644
7639,1082_DFA_FEA_XX.wav,fearful,0.008122346,0.008122346,0.008122346,0.008122346,0.008122346,0.008122346,0.008122346,0.008122346,0.008122346,0.008122346,0.008122346,0.008122346,0.008122346
7640,1082_DFA_HAP_XX.wav,happy,0.004191679,0.004191679,0.004191679,0.004191679,0.004191679,0.004191679,0.004191679,0.004191679,0.004191679,0.004191679,0.004191679,0.004191679,0.004191679
7641,1082_DFA_NEU_XX.wav,neutral,0.001556011,0.001556011,0.001556011,0.001556011,0.001556011,0.001556011,0.001556011,0.001556011,0.001556011,0.001556011,0.001556011,0.001556011,0.001556011
7642,1082_DFA_SAD_XX.wav,sad,0.001885201,0.001885201,0.001885201,0.001885201,0.001885201,0.001885201,0.001885201,0.001885201,0.001885201,0.001885201,0.001885201,0.001885201,0.001885201
7643,1082_IEO_ANG_HI.wav,angry,0.086912518,0.086912518,0.086912518,0.086912518,0.086912518,0.086912518,0.086912518,0.086912518,0.086912518,0.086912518,0.086912518,0.086912518,0.086912518
7644,1082_IEO_ANG_LO.wav,angry,0.014424213,0.014424213,0.014424213,0.014424213,0.014424213,0.014424213,0.014424213,0.014424213,0.014424213,0.014424213,0.014424213,0.014424213,0.014424213
7645,1082_IEO_ANG_MD.wav,angry,0.009350961,0.009350961,0.009350961,0.009350961,0.009350961,0.009350961,0.009350961,0.009350961,0.009350961,0.009350961,0.009350961,0.009350961,0.009350961
7646,1082_IEO_DIS_HI.wav,disgust,0.005047963,0.005047963,0.005047963,0.005047963,0.005047963,0.005047963,0.005047963,0.005047963,0.005047963,0.005047963,0.005047963,0.005047963,0.005047963
7647,1082_IEO_DIS_LO.wav,disgust,0.001247563,0.001247563,0.001247563,0.001247563,0.001247563,0.001247563,0.001247563,0.001247563,0.001247563,0.001247563,0.001247563,0.001247563,0.001247563
7648,1082_IEO_DIS_MD.wav,disgust,0.004661879,0.004661879,0.004661879,0.004661879,0.004661879,0.004661879,0.004661879,0.004661879,0.004661879,0.004661879,0.004661879,0.004661879,0.004661879
7649,1082_IEO_FEA_HI.wav,fearful,0.005863533,0.005863533,0.005863533,0.005863533,0.005863533,0.005863533,0.005863533,0.005863533,0.005863533,0.005863533,0.005863533,0.005863533,0.005863533
7650,1082_IEO_FEA_LO.wav,fearful,0.000973613,0.000973613,0.000973613,0.000973613,0.000973613,0.000973613,0.000973613,0.000973613,0.000973613,0.000973613,0.000973613,0.000973613,0.000973613
7651,1082_IEO_FEA_MD.wav,fearful,0.001982809,0.001982809,0.001982809,0.001982809,0.001982809,0.001982809,0.001982809,0.001982809,0.001982809,0.001982809,0.001982809,0.001982809,0.001982809
7652,1082_IEO_HAP_HI.wav,happy,0.022167701,0.022167701,0.022167701,0.022167701,0.022167701,0.022167701,0.022167701,0.022167701,0.022167701,0.022167701,0.022167701,0.022167701,0.022167701
7653,1082_IEO_HAP_LO.wav,happy,0.003188389,0.003188389,0.003188389,0.003188389,0.003188389,0.003188389,0.003188389,0.003188389,0.003188389,0.003188389,0.003188389,0.003188389,0.003188389
7654,1082_IEO_HAP_MD.wav,happy,0.00489281,0.00489281,0.00489281,0.00489281,0.00489281,0.00489281,0.00489281,0.00489281,0.00489281,0.00489281,0.00489281,0.00489281,0.00489281
7655,1082_IEO_NEU_XX.wav,neutral,0.000826852,0.000826852,0.000826852,0.000826852,0.000826852,0.000826852,0.000826852,0.000826852,0.000826852,0.000826852,0.000826852,0.000826852,0.000826852
7656,1082_IEO_SAD_HI.wav,sad,0.000248211,0.000248211,0.000248211,0.000248211,0.000248211,0.000248211,0.000248211,0.000248211,0.000248211,0.000248211,0.000248211,0.000248211,0.000248211
7657,1082_IEO_SAD_LO.wav,sad,0.000414317,0.000414317,0.000414317,0.000414317,0.000414317,0.000414317,0.000414317,0.000414317,0.000414317,0.000414317,0.000414317,0.000414317,0.000414317
7658,1082_IEO_SAD_MD.wav,sad,0.000160628,0.000160628,0.000160628,0.000160628,0.000160628,0.000160628,0.000160628,0.000160628,0.000160628,0.000160628,0.000160628,0.000160628,0.000160628
7659,1082_IOM_ANG_XX.wav,angry,0.020549792,0.020549792,0.020549792,0.020549792,0.020549792,0.020549792,0.020549792,0.020549792,0.020549792,0.020549792,0.020549792,0.020549792,0.020549792
7660,1082_IOM_DIS_XX.wav,disgust,0.002501528,0.002501528,0.002501528,0.002501528,0.002501528,0.002501528,0.002501528,0.002501528,0.002501528,0.002501528,0.002501528,0.002501528,0.002501528
7661,1082_IOM_FEA_XX.wav,fearful,0.006573836,0.006573836,0.006573836,0.006573836,0.006573836,0.006573836,0.006573836,0.006573836,0.006573836,0.006573836,0.006573836,0.006573836,0.006573836
7662,1082_IOM_HAP_XX.wav,happy,0.012195848,0.012195848,0.012195848,0.012195848,0.012195848,0.012195848,0.012195848,0.012195848,0.012195848,0.012195848,0.012195848,0.012195848,0.012195848
7663,1082_IOM_NEU_XX.wav,neutral,0.004375713,0.004375713,0.004375713,0.004375713,0.004375713,0.004375713,0.004375713,0.004375713,0.004375713,0.004375713,0.004375713,0.004375713,0.004375713
7664,1082_IOM_SAD_XX.wav,sad,0.002336535,0.002336535,0.002336535,0.002336535,0.002336535,0.002336535,0.002336535,0.002336535,0.002336535,0.002336535,0.002336535,0.002336535,0.002336535
7665,1082_ITH_ANG_XX.wav,angry,0.007018767,0.007018767,0.007018767,0.007018767,0.007018767,0.007018767,0.007018767,0.007018767,0.007018767,0.007018767,0.007018767,0.007018767,0.007018767
